geneId	total	isoform_def	isoform_undef
Rnf149	234	101	133
Ola1	906	586	320
Rnf141	56	50	6
Tmem29	287	240	47
Fkbp2	613	351	262
Guk1	892	761	131
Ssna1	874	832	42
Kcnu1	26	3	23
Tmem37	9	8	1
Rnf135	10	5	5
Tmem35	602	409	193
Rnf138	340	22	318
Tmem33	302	266	36
Rnf139	67	18	49
Soat1	43	21	22
Fkbp7	41	10	31
Fkbp8	1887	1014	873
Fkbp9	55	29	26
Fkbp3	2690	1890	800
Fkbp4	2380	1941	439
Rnf130	40	20	20
Fkbp5	86	14	72
Gatsl3	7	2	5
Poc5	118	84	34
Frg1	473	218	255
Adrbk1	105	5	100
Tmem42	127	107	20
Mss51	2	0	2
Ubxn2b	246	112	134
Adrbk2	69	12	57
Ubxn2a	221	146	75
Kcnv1	7	5	2
Rnf169	41	0	41
Klhl8	184	108	76
Klhl7	426	262	164
Rnf167	222	72	150
Tmem47	62	31	31
Klhl6	1	0	1
Rnf168	174	23	151
Klhl5	153	99	54
Tmem43	100	50	50
Tmem44	405	110	295
Klhl9	255	251	4
Rnf165	751	648	103
Rnf166	129	93	36
Podn	3	0	3
Fkbpl	70	58	12
Tmem52	1	0	1
Tmem53	26	17	9
Kcns3	1	1	0
Kcns2	1	0	1
Tmem51	13	11	2
Zc3h12c	17	0	17
Kcns1	5	0	5
Zc3h12b	8	0	8
Tfap4	83	51	32
Klhl4	3	1	2
Zc3h12a	3	1	2
Klhl3	15	1	14
Klhl2	36	15	21
Tmem59	1270	1126	144
Rnf157	153	4	149
Tmem56	15	10	5
Tmem57	633	198	435
Rnf150	62	1	61
Rnf152	101	2	99
Fam35a	4	0	4
Dlc1	25	5	20
Tmem64	12	1	11
Tmem62	26	15	11
Dlat	168	97	71
Kcnt2	4	3	1
Kcnt1	5	0	5
Tmem60	491	485	6
Aldh1a1	1	0	1
Aldh1a3	61	2	59
Rnf183	2	2	0
Rnf181	281	242	39
Rnf182	687	471	216
Rnf187	3044	2660	384
Brms1	240	182	58
Rnf185	124	28	96
Xk	14	5	9
Htra3	2	1	1
Eogt	4	3	1
Htra2	236	149	87
Htra1	98	81	17
Dhdds	223	143	80
Exoc3	504	124	380
Exoc4	331	71	260
Txndc5	130	89	41
Rnf170	103	48	55
Exoc5	325	59	266
Exoc6	14	3	11
Pibf1	93	16	77
Txndc2	2	0	2
Exoc1	213	126	87
Exoc2	99	10	89
Exoc7	357	169	188
Pam16	1019	941	78
Cib1	127	113	14
Rnf180	5	0	5
Exoc8	52	52	0
Txndc9	1144	1037	107
Cib2	346	282	64
Ube2d3	1820	1679	141
Ube2d1	1203	806	397
Pofut1	100	34	66
Pofut2	169	80	89
Rnf19a	82	32	50
Stambp	257	147	110
Nid1	7	0	7
Lman2l	413	390	23
Ube2e3	1802	1571	231
Ube2e2	437	10	427
Ube2e1	1170	1030	140
Rnf19b	72	23	49
Snap91	178	1	177
Tmem17	73	60	13
Armc10	280	179	101
Pogk	243	14	229
Tmem11	510	443	67
Ccdc102a	18	10	8
Tmem18	32	21	11
Tmem19	101	73	28
Cyp46a1	27	11	16
Dlg1	77	6	71
Dap	165	151	14
Dlg2	149	93	56
Pogz	185	18	167
Dlg3	29	0	29
Dlg4	268	23	245
Slc6a20a	1	0	1
Dlg5	68	0	68
Slc6a20b	2	0	2
Tmem51os1	1	0	1
Gfod1	13	1	12
Gfod2	319	260	59
Cdk5rap2	186	0	186
Cdk5rap3	378	130	248
Dbi	6486	6280	206
Bfar	345	129	216
Cdk5rap1	42	24	18
Dbp	62	59	3
Dbt	115	30	85
Dapp1	14	11	3
Resp18	25	23	2
Dcc	86	0	86
Mybl2	46	21	25
Dck	153	130	23
Dcn	7	4	3
Mybl1	5	0	5
Piwil1	1	0	1
Dct	14	14	0
Dcx	1638	83	1555
Pon3	2	0	2
Polq	6	2	4
Ddc	5	0	5
Pon2	98	97	1
Nifk	408	328	80
Polm	12	1	11
Poln	2	0	2
Rgs20	26	9	17
Dll1	37	3	34
Ssx2ip	78	25	53
Dll3	119	60	59
Ddn	2	0	2
Rgs17	134	94	40
Dll4	2	1	1
Rgs19	193	104	89
Pomc	67	0	67
Rgs13	7	3	4
Ddt	31	19	12
Rgs16	71	63	8
Golim4	200	133	67
Pomk	57	21	36
Aldh1b1	84	67	17
Rgs10	99	84	15
Pmp22	73	53	20
Rgs11	8	1	7
Rgs12	174	2	172
Dek	1367	467	900
Dlk1	56	48	8
Lca5	95	38	57
Dlk2	32	12	20
Polb	558	362	196
Des	8	6	2
Polk	10	1	9
Poll	40	15	25
Poli	36	7	29
Polg	214	112	102
Polh	5	2	3
Pole	24	5	19
Gusb	42	30	12
Gm21953	4	1	3
Pop7	543	540	3
Snrnp200	150	5	145
Pop5	431	41	390
Pop4	605	490	115
Pop1	104	13	91
Xirp1	1	0	1
Apool	94	77	17
Pomp	2666	2359	307
Hecw1	432	11	421
Hecw2	26	5	21
Frs2	26	2	24
Accs	37	4	33
Frs3	1	1	0
Lcat	6	1	5
Sgip1	343	132	211
Dyx1c1	1	0	1
Trappc2l	1003	902	101
Tulp3	113	105	8
Tulp4	715	208	507
Tulp1	1	1	0
H2-D1	105	59	46
Rdh11	121	77	44
Nipal2	3	1	2
Nipal3	12	1	11
Rdh12	6	3	3
Rdh10	15	8	7
Nipal1	3	1	2
Rdh13	17	1	16
Rdh14	157	150	7
Trappc10	88	0	88
Rab33b	104	65	39
Rab33a	498	454	44
Alcam	176	36	140
Trappc12	128	53	75
Trappc11	53	5	48
Oscp1	136	94	42
Trappc13	252	182	70
Unc119b	83	26	57
Plin3	33	28	5
Ep400	365	4	361
Plin2	186	141	45
Heatr3	99	32	67
Plin5	2	2	0
Heatr6	328	11	317
Heatr1	12	0	12
Rab39b	157	134	23
Ache	16	4	12
Trappc6b	572	520	52
Trappc6a	187	146	41
Tars2	105	26	79
Paip1	121	10	111
Paip2	1435	1270	165
Mocs3	82	81	1
Mocs2	703	498	205
Pcp4l1	4	3	1
Dld	245	173	72
Nip7	393	295	98
Enpp2	12	3	9
Enpp3	2	1	1
Enpp4	17	4	13
Enpp5	130	26	104
Mocs1	9	0	9
Mfn1	87	31	56
Cipc	131	55	76
Ston1	2	2	0
Mfn2	106	12	94
Ston2	5	0	5
Dmd	83	32	51
Fryl	152	7	145
Etaa1	134	15	119
Ngfrap1	4371	4191	180
Cinp	68	54	14
Hipk4	1	1	0
Srebf2	238	16	222
Akap17b	46	2	44
Fastkd2	60	34	26
Fastkd1	51	10	41
Fastkd3	65	16	49
Ninl	66	1	65
Hipk1	81	71	10
Hipk2	277	6	271
Hipk3	19	0	19
Srebf1	43	6	37
H2-K1	28	17	11
Kcmf1	172	132	40
Pcyt1b	124	15	109
Pcyt1a	115	46	69
Mfng	230	129	101
Chmp2a	1122	840	282
Chmp2b	168	103	65
Lemd2	66	34	32
Lemd3	28	2	26
Lemd1	78	47	31
Cir1	542	0	542
Dlst	306	215	91
Frzb	8	4	4
Dlx1	539	334	205
Dlx2	526	414	112
Dr1	101	70	31
Ubox5	32	0	32
Dlx5	325	299	26
Dlx6	78	27	51
F2r	90	45	45
Gatsl2	319	13	306
Hsbp1l1	2	0	2
Fam20a	4	0	4
Fam20b	78	3	75
Fam20c	307	222	85
Acly	400	115	285
Snapin	290	259	31
Rpl7l1	615	489	126
Ubxn11	10	1	9
Eid2b	300	298	2
Fam209	3	2	1
Trp53bp1	376	67	309
B130006D01Rik	26	22	4
Chmp1a	774	272	502
Aco2	966	492	474
Cish	59	15	44
Aco1	126	43	83
Nit2	144	118	26
Nit1	197	97	100
Sybu	102	28	74
Trp53bp2	123	3	120
Stox2	394	273	121
Stox1	17	5	12
Arhgef15	10	0	10
Hdac3	497	370	127
Hdac2	2377	1483	894
Arhgef17	61	1	60
Hdac5	273	67	206
Arhgef16	1	0	1
Hdac4	129	87	42
Arhgef11	40	0	40
Arhgef10	14	2	12
Hdac1	389	185	204
Acp6	37	27	10
Arhgef12	136	77	59
Dse	9	1	8
Ggps1	125	84	41
Apobr	2	0	2
Htr2a	1	0	1
Acp2	140	22	118
Arhgef19	6	0	6
Acp1	1213	851	362
Hdac7	112	22	90
Arhgef18	43	2	41
Hdac6	99	14	85
Lcor	66	14	52
Hdac9	24	1	23
Hdac8	61	36	25
Dst	267	109	158
Arhgef26	114	108	6
Arhgef25	142	14	128
Arhgef28	4	0	4
Primpol	36	12	24
Syf2	465	367	98
Htr1f	4	1	3
Htr1a	4	4	0
Lcp1	9	0	9
Lcp2	1	0	1
Dtl	293	275	18
Taldo1	2261	2047	214
H2-Q7	7	7	0
H2-Q4	3	1	2
Cebpg	401	397	4
Slco1c1	113	63	50
Obscn	1	0	1
Cebpb	16	16	0
Cebpa	14	14	0
Arhgef39	39	18	21
Arhgef33	4	3	1
Chmp4b	433	323	110
Fsd1	451	253	198
Ciz1	207	17	190
Asxl1	109	1	108
Dut	1158	1049	109
Gal3st1	2	1	1
Asxl2	99	0	99
Apoc1	6	6	0
Asxl3	223	1	222
Apoc2	3	2	1
Arhgef40	84	13	71
F8a	115	115	0
Frmpd1	1	0	1
Frmpd3	40	3	37
Mgme1	47	17	30
Frmpd4	1	0	1
Cebpz	525	13	512
Htr3a	164	108	56
Gal3st3	33	25	8
Rnf225	5	0	5
Vps26a	345	242	103
Vps26b	289	161	128
Pafah1b3	3280	3006	274
Cntnap5a	24	0	24
Pafah1b2	1018	938	80
Cntnap5b	4	0	4
Pafah1b1	1310	202	1108
Rnf220	261	30	231
Twsg1	99	22	77
Pex26	50	23	27
Megf6	12	3	9
Tm2d1	437	381	56
Tm2d2	799	759	40
Epc1	273	69	204
Tm2d3	446	375	71
Epc2	268	0	268
Rnf213	2	0	2
Rnf214	345	40	305
Rnf217	38	1	37
Rnf215	252	124	128
Rnf216	182	75	107
Zfp518b	91	22	69
Alg10b	14	9	5
Zfp518a	28	3	25
Actb	28579	23687	4892
Stpg1	1	0	1
Ppa1	1596	1426	170
Ppa2	325	257	68
Apoa2	4	1	3
Rnf219	334	11	323
Dxo	270	144	126
Abcc10	11	4	7
Htr5b	1	0	1
Snapc5	518	489	29
Snapc3	345	238	107
Tfb2m	230	134	96
Snapc4	38	6	32
Snapc1	209	137	72
Snapc2	299	227	72
Oma1	94	10	84
Cggbp1	441	169	272
G2e3	151	21	130
Dym	74	14	60
Hmgxb4	272	67	205
Hmgxb3	63	1	62
Ppan	217	130	87
Hykk	14	2	12
Ppat	78	48	30
D3Ertd751e	48	45	3
Retsat	2	2	0
Acy3	1	0	1
Acy1	72	51	21
Susd3	1	1	0
Susd4	51	20	31
Susd6	10	7	3
Fam26f	2	1	1
Evi5l	189	56	133
Epg5	10	0	10
Amer3	61	4	57
Crhr1	8	2	6
Amer2	615	393	222
Amer1	252	218	34
Diaph2	62	2	60
C1qtnf6	9	6	3
Tbxas1	2	0	2
Diaph3	59	1	58
Obsl1	35	3	32
Diaph1	153	2	151
Tfb1m	19	3	16
C1qtnf2	10	7	3
C1qtnf1	2	1	1
C1qtnf4	670	405	265
Syn3	29	10	19
Syn2	252	165	87
Syn1	209	73	136
Ppcs	85	57	28
Dmc1	1	1	0
C1qtnf9	2	1	1
Fads2	42	27	15
Sertad2	241	132	109
Fads3	26	15	11
Sertad1	16	16	0
Fads6	6	0	6
Gsta3	3	0	3
Gsta4	16	14	2
Sertad4	64	19	45
Sertad3	48	42	6
Hypk	2	0	2
Fads1	263	55	208
Mtss1	651	405	246
Spcs3	97	58	39
Spcs1	1189	1137	52
Synm	10	4	6
Spcs2	1138	1014	124
Ppargc1a	27	1	26
Sipa1	27	5	22
Prune2	4	2	2
Ppargc1b	5	1	4
Nupl1	34	10	24
Nupl2	37	29	8
Megf8	77	0	77
Il17d	38	0	38
Megf9	106	28	78
Pex14	215	139	76
Pex13	225	189	36
Pex12	103	83	20
Lrsam1	38	3	35
Pex10	92	67	25
Pex19	387	277	110
Pex16	179	124	55
Ndufaf7	240	136	104
Ndufaf6	132	44	88
Angptl6	186	0	186
Ndufaf5	156	104	52
Sys1	170	10	160
Ndufaf4	411	318	93
Angptl1	2	2	0
Tasp1	51	5	46
Angptl4	9	7	2
Ndufaf3	557	493	64
Ndufaf2	565	489	76
Angptl2	16	6	10
Ndufaf1	133	94	39
Ppig	1385	216	1169
Csgalnact1	4	0	4
Rogdi	279	200	79
Ppih	391	97	294
Ppie	253	146	107
Ppif	131	96	35
Ppic	58	45	13
Ppid	660	547	113
Ppia	18412	15950	2462
Ppib	1797	1700	97
Csgalnact2	22	5	17
Sypl	173	117	56
Myadm	34	0	34
Adcy10	12	12	0
Ntmt1	732	654	78
Ebp	103	89	14
Arfgef2	4	0	4
Pnpt1	26	8	18
Arfgef1	81	28	53
Pxmp4	78	60	18
Gstcd	26	13	13
Pxmp2	32	29	3
Igf2r	30	0	30
Syt5	400	149	251
Syt4	1278	616	662
Syt3	57	16	41
Syt2	7	0	7
Syt1	531	161	370
Ecd	184	115	69
Arfgef3	38	0	38
Syt9	22	2	20
Syt7	169	0	169
Syt6	88	6	82
Sft2d3	151	150	1
Igf1r	387	330	57
Ldb1	199	32	167
Eda	3	0	3
Hist2h4	56	56	0
Ldb2	236	117	119
2310039H08Rik	476	475	1
Ldb3	5	0	5
Pex5l	29	28	1
Oxsr1	57	3	54
Ldah	264	42	222
Tbx18	3	0	3
Eed	166	109	57
Pdss2	112	43	69
Nupr1	2	2	0
Pdss1	83	46	37
Adar	102	92	10
Epn2	249	50	199
Epn1	860	130	730
Adal	100	19	81
Ldlrad4	61	2	59
Ldlrad3	133	0	133
C920021L13Rik	1	0	1
Mphosph9	107	9	98
Mphosph8	805	61	744
Gcn1l1	298	111	187
Mphosph6	200	175	25
Add3	53	13	40
Add2	617	233	384
Add1	574	481	93
Efs	126	60	66
Sucla2	339	243	96
Egf	10	7	3
Tnfaip6	17	16	1
Zfp512b	78	5	73
Shroom4	1	0	1
Shroom3	8	7	1
Shroom2	45	0	45
Shroom1	2	2	0
Tnfaip8	45	33	12
Tnfaip3	3	1	2
Tnfaip1	408	253	155
Lactb	148	20	128
Myl12a	490	454	36
BC031181	1655	1328	327
Myl12b	1292	1192	100
Hsph1	383	132	251
Phactr1	535	21	514
Phactr2	17	3	14
Slco4c1	1	0	1
Phactr3	305	95	210
Phactr4	61	1	60
Eps8	28	13	15
1700086O06Rik	63	32	31
Pgrmc1	1610	1495	115
Pgrmc2	129	41	88
Ppox	102	35	67
Atp5sl	140	127	13
Hspg2	8	0	8
Dmpk	13	2	11
Nsmce1	698	364	334
Nsmce2	516	424	92
Adh5	2114	1896	218
Dnmt3a	197	14	183
Gm17586	35	1	34
Ept1	217	190	27
Dnmt3b	17	1	16
Eprs	957	216	741
Adi1	37	8	29
Ppt2	90	55	35
Ppt1	322	186	136
Nipbl	547	0	547
Gm6563	693	678	15
Ell	48	12	36
Eln	45	19	26
Pick1	383	172	211
Csf2ra	21	0	21
Aadat	2	2	0
Ecsit	292	193	99
Emb	18	13	5
Emd	735	521	214
Mgll	36	26	10
Ankmy2	177	95	82
Mgl2	4	0	4
Rplp2	11863	9954	1909
Dnajb11	357	300	57
Fopnl	576	497	79
Dnajb13	2	1	1
Ldha	2069	1728	341
Dnajb12	82	52	30
Rplp0	24361	18385	5976
Ldhb	2612	2126	486
Rplp1	17792	17366	426
Dnajb14	226	200	26
Eng	5	2	3
Gm17552	2	0	2
Ttll7	130	0	130
Ttll4	24	5	19
Ttll5	56	1	55
Dmtn	30	15	15
Ttll3	24	0	24
Mgmt	16	12	4
Rpl18a	25859	22534	3325
Ttll1	328	228	100
Rbck1	384	186	198
Slco4a1	3	1	2
Appl1	474	42	432
Ttll9	5	2	3
Appl2	52	10	42
Hddc2	339	314	25
Nipa1	80	55	25
Nipa2	145	112	33
Hddc3	86	42	44
Neurod6	4359	3525	834
Lrrcc1	137	11	126
Neurod2	3276	1785	1491
Neurod1	303	0	303
Neurod4	15	10	5
Zfp322a	372	171	201
Rab11fip4os1	2	0	2
Rab42	10	2	8
Socs1	8	4	4
Socs3	51	39	12
Rab43	2	0	2
Socs2	968	717	251
Rgs9bp	1	1	0
Pmpcb	503	426	77
Csmd3	35	0	35
Pmpca	195	113	82
Csmd1	70	0	70
Socs5	35	0	35
Csmd2	79	0	79
Socs4	95	30	65
Socs7	173	1	172
Socs6	73	21	52
Rab2b	240	159	81
Rab2a	1663	900	763
Dmwd	154	15	139
Slx4ip	63	15	48
Rab31	106	20	86
Rab30	110	41	69
Rab32	7	0	7
Rab35	343	222	121
Hpgds	10	5	5
Rab34	424	148	276
Rab37	4	1	3
Rab36	36	8	28
Rab39	18	16	2
Zscan2	77	58	19
Rab1a	990	746	244
Rab1b	294	106	188
Zc4h2	284	145	139
Erf	54	7	47
Ldlr	20	16	4
Erh	6202	5680	522
Oasl2	1	1	0
Oasl1	1	1	0
RP23-449M8.5	2	0	2
RP23-449M8.6	3	0	3
Rab5a	418	279	139
Rab4b	2	0	2
Rab4a	378	295	83
Gfpt1	178	166	12
Gfpt2	28	6	22
Esd	1504	1400	104
Brpf3	38	1	37
Brpf1	101	11	90
Tfcp2	47	3	44
Ecscr	5	5	0
Pcsk1	8	5	3
Rab3a	2817	2575	242
Pcsk2	31	7	24
Rab3c	549	516	33
G6b	1	0	1
Rab3b	160	124	36
Rab3d	186	100	86
Pcsk7	43	32	11
Pcsk5	29	8	21
Pcsk6	3	0	3
Pcsk4	7	2	5
Atp5g2	3525	3145	380
Atp5g1	3432	3086	346
Atp5g3	1698	1223	475
Wdr1	317	235	82
Wdr4	122	67	55
Wdr3	115	22	93
Rhbdl1	10	0	10
Aldh7a1	193	134	59
Rhbdl3	73	2	71
Wdr6	307	74	233
Wdr5	194	109	85
Wdr7	60	0	60
Mrpl3	338	281	57
Mrpl4	505	338	167
Mrpl1	99	51	48
Mrpl2	340	295	45
Mrpl9	294	252	42
Evc	13	5	8
Ntpcr	144	126	18
Evl	1625	1220	405
Srrm3os	1	0	1
Rab20	5	4	1
Rab21	9	7	2
Adsl	207	149	58
Rab24	717	440	277
Rab23	93	37	56
Rab26	1	0	1
Dgcr8	94	20	74
Rab28	147	127	20
Dgcr6	932	872	60
Rab29	8	8	0
Nsmaf	33	8	25
Dgcr2	182	0	182
Seh1l	144	62	82
Vapa	1568	1386	182
Vapb	473	316	157
Sh3pxd2b	104	6	98
Sh3pxd2a	29	0	29
Atp5j2	3048	1725	1323
Rab10	1105	529	576
Rab13	104	86	18
Rab12	244	133	111
Rab15	42	18	24
Rab14	2086	1888	198
Rab17	2	2	0
Rab18	804	658	146
Mdga1	322	1	321
Mdga2	47	28	19
Ftcd	1	0	1
Rnft1	29	18	11
Il2rg	1	0	1
Adss	326	179	147
Rnft2	51	3	48
Nedd1	42	13	29
Gpr165	5	3	2
Gpr162	143	72	71
Cnep1r1	176	113	63
Gpr161	51	0	51
Nedd4	1734	478	1256
Npdc1	1933	1525	408
Cyp26b1	22	0	22
Kars	308	167	141
Kat5	210	26	184
Fth1	7763	7620	143
Timd2	2	0	2
Kat8	232	194	38
Kat7	154	14	140
Zbtb8os	147	124	23
Gpr176	10	1	9
Gpr173	128	21	107
Gpr179	3	1	2
Gpbp1l1	119	3	116
Hepacam	18	5	13
Cyp26a1	1	0	1
Cecr6	29	28	1
Dna2	18	2	16
Cecr5	16	8	8
Ezr	547	302	245
Cecr2	51	31	20
Vasp	233	133	100
Osgep	533	402	131
RP23-32A8.8	1	0	1
Gpr183	3	3	0
Gpr180	92	49	43
Panct2	3	1	2
Vasn	4	0	4
Sec23ip	102	49	53
Lppos	51	1	50
Dnd1	3	0	3
Mndal	47	5	42
Lmbrd1	91	28	63
Pidd1	25	1	24
Vat1	326	159	167
Lmbrd2	39	2	37
Gngt2	4	2	2
Vars	297	69	228
Sema7a	59	18	41
Msl3l2	120	2	118
Ggta1	3	0	3
Mydgf	550	469	81
Camta2	34	2	32
Adam12	5	3	2
Adam15	44	16	28
Camta1	667	248	419
Adam17	34	5	29
Parpbp	10	4	6
Cyp39a1	26	19	7
Adam19	50	0	50
Rab7b	6	2	4
Ftl1	27704	26695	1009
Adam11	57	0	57
Adam10	164	11	153
Vav3	53	5	48
Arvcf	163	23	140
Adam1a	1	1	0
Gpr139	6	1	5
Adam23	55	34	21
Gpr137	81	45	36
Gpr135	5	5	0
Vav1	2	0	2
Rab6b	558	323	235
Vav2	58	0	58
Rab6a	1399	974	425
Rab5c	881	687	194
Fam13a	118	105	13
Rab5b	209	41	168
Fam13b	63	2	61
Fam13c	69	6	63
Ptges3l	1	0	1
Adam22	63	46	17
Hyal3	6	0	6
Hyal2	181	153	28
Clybl	24	14	10
Hyal1	3	3	0
Mrps9	349	283	66
Kiss1r	5	1	4
Yipf6	117	38	79
Gpr149	7	1	6
Gpr146	2	2	0
Rab9b	16	0	16
Nkd2	19	12	7
Apbb1ip	4	2	2
Nkd1	68	44	24
Mrps2	85	24	61
Yipf5	314	232	82
Yipf4	304	292	12
Yipf3	442	340	102
Yipf2	69	30	39
Cript	1392	1252	140
Slc7a2	26	0	26
Mrps6	238	14	224
Yipf1	266	196	70
Mrps7	598	526	72
Slc7a3	2	2	0
Mrps5	723	387	336
Slc7a1	46	46	0
Gpr153	18	6	12
Slc7a6	60	5	55
Slc7a7	2	0	2
Slc7a4	55	27	28
Slc7a5	44	17	27
Gpr150	30	29	1
Slc7a8	16	0	16
Nkap	169	0	169
Uqcrc2	1660	1454	206
Uqcrc1	1430	1250	180
Gpr157	1	0	1
Vax1	2	1	1
Fah	33	11	22
Rab8b	214	8	206
Gpr158	8	2	6
Rab8a	527	279	248
Gpr155	14	2	12
Gpr156	10	2	8
4930426L09Rik	2	2	0
Fap	2	0	2
Dner	262	86	176
Nedd9	76	18	58
Fas	2	0	2
Nedd8	3479	3322	157
Fau	9299	5143	4156
Huwe1	318	9	309
Neurog1	9	9	0
Sh2d3c	88	2	86
Neurog2	559	390	169
Fastkd5	8	8	0
Ublcp1	249	172	77
Kazn	50	17	33
Fbl	1005	828	177
Gm17619	5	4	1
Proca1	1	1	0
Crip3	3	1	2
Bccip	304	268	36
Crip2	2748	2515	233
Crip1	71	68	3
Fbxo10	50	0	50
Szt2	28	1	27
Fbxo11	190	3	187
Fbxo16	63	35	28
Fbxo17	24	7	17
Fbxo18	110	26	84
Timm9	421	381	40
Fcer1g	51	18	33
Draxin	277	24	253
Ppfibp2	9	0	9
Mapk1ip1l	255	245	10
Ppfibp1	15	5	10
Fbxo21	413	207	206
Fbxo22	516	413	103
H6pd	2	0	2
Fbxo25	207	131	76
Fbxo27	13	9	4
Fbxo28	396	290	106
Gpr107	217	182	35
Gpr101	1	0	1
Gpr108	74	21	53
Rad23a	220	126	94
Rad23b	845	527	318
Fbxo30	49	3	46
Fbxo31	252	194	58
Fbxo32	44	19	25
Plekhd1os	1	1	0
Fbxo33	55	20	35
Fbxo34	59	45	14
Fbxo36	13	12	1
Fbxo38	42	1	41
Fer	178	17	161
Fes	3	0	3
Crim1	126	1	125
Fbxo41	45	0	45
Fbxo42	44	3	41
Mcf2l	234	40	194
Fbxo44	241	146	95
Fbxo45	77	13	64
Fbxo46	58	15	43
Fbxo47	3	0	3
Fbxo48	2	0	2
Fh1	252	221	31
Dlx6os1	431	239	192
Sema6d	119	5	114
Sema6a	62	4	58
Sema6b	64	5	59
Sema6c	280	5	275
Dnlz	613	576	37
Itpripl2	3	3	0
Itpripl1	10	2	8
Dnm1	34	3	31
RP23-378D16.4	5	0	5
Dnm2	146	0	146
Dnm3	232	83	149
Tspan2	26	13	13
Tspan3	1696	1468	228
Sema5a	44	2	42
Tspan4	70	15	55
Sema5b	16	2	14
Tspan5	431	260	171
Dars2	54	29	25
Tspan6	772	572	200
Rpl13a	26737	20564	6173
Cwf19l1	47	6	41
Tspan7	608	271	337
Tspan9	90	5	85
Cpped1	40	21	19
Lef1	37	11	26
Cwf19l2	43	5	38
Sema4b	104	12	92
Sema4c	161	17	144
Sema4d	29	3	26
Sema4a	27	11	16
S1pr1	24	2	22
S1pr3	26	4	22
S1pr2	13	13	0
Sema4f	143	2	141
S1pr5	22	0	22
Sema4g	99	2	97
Rpl10a	9606	7404	2202
Sh2d4b	2	0	2
Acin1	1593	259	1334
Sema3a	57	8	49
Sema3b	4	1	3
Sema3c	286	96	190
Fahd1	125	125	0
Wee2	2	0	2
Sema3d	1	0	1
Wee1	3	0	3
Lrwd1	175	104	71
Sema3e	2	2	0
Sema3f	23	0	23
Sema3g	1	1	0
Slco3a1	63	21	42
Msrb1	286	248	38
Gpld1	1	0	1
Msrb3	1	0	1
Msrb2	43	35	8
Entpd1	7	0	7
Entpd2	3	0	3
Entpd5	25	11	14
Entpd6	99	35	64
Entpd3	4	3	1
Entpd4	69	29	40
Entpd7	18	7	11
Smc2os	9	9	0
Cped1	2	0	2
Cklf	91	59	32
Spem1	1	0	1
Oser1	238	198	40
Gm16386	13	8	5
Fn1	68	0	68
Adnp2	32	4	28
Ptbp1	246	64	182
Cpeb1	4	0	4
Rpl27a	12760	3198	9562
Exoc3l4	1	1	0
H13	577	363	214
Cpeb2	26	0	26
Cpeb3	36	0	36
Cpeb4	115	3	112
H19	49	36	13
Pcyox1l	78	48	30
B230217O12Rik	13	10	3
Cks2	672	650	22
Sestd1	108	1	107
Gcfc2	58	17	41
Zscan29	33	19	14
Zscan25	1	1	0
Zscan26	16	7	9
Zscan21	386	269	117
Zscan22	33	10	23
Zscan20	35	8	27
Golgb1	627	218	409
Glipr2	86	66	20
Fos	1017	713	304
Golga4	401	218	183
Golga5	44	12	32
Golga2	82	10	72
Aftph	134	16	118
Golga3	108	2	106
Golga1	145	6	139
Golga7	625	542	83
Spef2	1	1	0
Spef1	52	10	42
Grrp1	73	0	73
Ipcef1	1	0	1
Ykt6	364	223	141
Greb1l	2	1	1
Leo1	339	83	256
Ttc30b	29	29	0
Ppp1r18os	16	0	16
Gm17669	3	3	0
Zscan18	43	7	36
Aaed1	2	2	0
Nkrf	51	18	33
Zscan12	61	30	31
Pip5k1c	224	33	191
P4htm	36	18	18
Pip5k1b	1	0	1
Serpinb6a	147	72	75
Pip5k1a	195	94	101
Serpinb6b	2	0	2
Fry	133	103	30
Ppp1r12c	89	19	70
Ppp1r12b	114	73	41
Stra6	9	2	7
Ppp1r12a	501	0	501
Abhd4	93	51	42
Abhd2	26	8	18
Serpinb1b	2	0	2
Abhd8	516	446	70
Mhrt	1	0	1
Abhd5	61	45	16
Abhd6	78	57	21
Serpinb1a	1	0	1
Ppp1r13l	6	1	5
Fst	22	15	7
Ppp1r13b	57	0	57
Atf7ip	351	263	88
Hjurp	505	75	430
Nktr	1086	24	1062
Fv1	2	2	0
Fto	338	47	291
Ftx	11	1	10
Ppp1r14a	75	65	10
Ppp1r14c	370	308	62
Iqcb1	179	28	151
Ppp1r14b	1608	1397	211
Fuk	15	2	13
Palb2	20	15	5
Fus	2098	1369	729
Fuz	83	55	28
Myd88	9	4	5
Ppp1r15b	51	29	22
Ppp1r15a	184	111	73
Zc3h4	109	1	108
Hibadh	220	195	25
Zc3h3	84	13	71
Zc3h8	70	14	56
Zc3h6	154	1	153
Rapgefl1	48	0	48
Cdc73	115	77	38
Cdc5l	929	84	845
Oard1	449	323	126
Spg20	108	94	14
Spg21	703	630	73
Ppp1r16b	24	0	24
Eif5b	1251	1	1250
Eif5a	5460	5053	407
Ppp1r16a	175	85	90
Erc1	357	128	229
Ptbp3	182	12	170
Erc2	112	0	112
Ptbp2	765	474	291
Coasy	215	145	70
Sh3gl3	124	75	49
Vbp1	1145	1026	119
Eif4h	1743	1592	151
Eif4b	724	277	447
Eif4e	943	717	226
Gm27042	3	0	3
Sh3gl1	286	211	75
Sh3gl2	326	184	142
Fxn	245	220	25
Eif3m	1719	1564	155
Eif3i	1961	1542	419
