geneId	total	isoform_def	isoform_undef
Tmem28	16	3	13
Tmem25	15	9	6
Rnf145	149	104	45
Rnf146	322	202	120
Tmem26	1	0	1
Rnf149	240	187	53
Ola1	909	626	283
Rnf141	60	12	48
Tmem29	297	207	90
Fkbp2	629	528	101
Guk1	909	864	45
Ssna1	884	845	39
Kcnu1	29	6	23
Tmem37	9	8	1
Rnf135	10	10	0
Tmem35	616	418	198
Rnf138	353	323	30
Tmem33	316	215	101
Rnf139	65	18	47
Soat1	50	27	23
Fkbp7	44	32	12
Fkbp8	1910	1017	893
Fkbp9	60	47	13
Fkbp3	2850	1980	870
Fkbp4	2409	2188	221
Rnf130	40	32	8
Fkbp5	88	18	70
Gatsl3	7	7	0
Poc5	121	116	5
Frg1	483	483	0
Adrbk1	112	6	106
Tmem42	128	122	6
Mss51	3	1	2
Ubxn2b	258	122	136
Adrbk2	70	40	30
Ubxn2a	224	173	51
Kcnv1	7	5	2
Rnf169	42	11	31
Klhl8	190	144	46
Klhl7	449	334	115
Rnf167	252	134	118
Tmem47	65	33	32
Klhl6	1	1	0
Rnf168	180	0	180
Klhl5	159	54	105
Tmem43	107	71	36
Tmem44	424	198	226
Klhl9	274	272	2
Rnf165	803	198	605
Rnf166	134	113	21
Podn	3	1	2
Fkbpl	71	63	8
Tmem52	1	0	1
Tmem53	27	18	9
Kcns3	2	1	1
Kcns2	2	1	1
Tmem51	12	12	0
Zc3h12c	17	0	17
Kcns1	6	6	0
Zc3h12b	10	7	3
Tfap4	80	77	3
Klhl4	3	3	0
Zc3h12a	3	1	2
Klhl3	14	2	12
Klhl2	36	25	11
Tmem59	1293	1168	125
Rnf157	160	7	153
Tmem56	17	13	4
Tmem57	681	532	149
Rnf150	62	6	56
Rnf152	114	3	111
Fam35a	8	4	4
Dlc1	26	6	20
Tmem64	14	3	11
Tmem62	27	19	8
Dlat	175	155	20
Kcnt2	4	0	4
Kcnt1	5	0	5
Tmem60	506	332	174
Aldh1a1	1	1	0
Aldh1a3	63	55	8
Rnf183	2	2	0
Rnf181	282	200	82
Rnf182	697	524	173
Rnf187	3074	0	3074
Brms1	243	237	6
Rnf185	125	89	36
Xk	11	6	5
Htra3	2	1	1
Eogt	4	4	0
Htra2	234	205	29
Htra1	104	97	7
Dhdds	228	89	139
Exoc3	522	459	63
Exoc4	344	143	201
Txndc5	132	101	31
Rnf170	107	57	50
Exoc5	364	164	200
Exoc6	15	14	1
Pibf1	90	32	58
Txndc2	2	0	2
Exoc1	222	138	84
Exoc2	105	31	74
Exoc7	364	340	24
Pam16	1121	1104	17
Cib1	131	127	4
Rnf180	6	1	5
Exoc8	58	58	0
Txndc9	1157	1033	124
Cib2	352	325	27
Ube2d3	1870	1444	426
Ube2d1	1255	1076	179
Pofut1	89	34	55
Pofut2	176	100	76
Rnf19a	87	53	34
Stambp	269	164	105
Nid2	5	1	4
Nid1	9	1	8
Lman2l	416	89	327
Ube2e3	1817	1597	220
Ube2e2	248	14	234
Ube2e1	1171	1058	113
Rnf19b	76	29	47
Snap91	186	22	164
Tmem17	76	69	7
Armc10	293	184	109
Pogk	263	39	224
Tmem11	520	437	83
Ccdc102a	17	16	1
Tmem18	39	29	10
Tmem19	96	60	36
Cyp46a1	27	23	4
Dlg1	83	10	73
Dap	167	156	11
Dlg2	156	16	140
Pogz	194	19	175
Dlg3	31	8	23
Dlg4	271	35	236
Slc6a20a	1	0	1
Dlg5	74	1	73
Slc6a20b	2	0	2
Tmem51os1	1	0	1
Gfod1	14	0	14
Gfod2	327	285	42
Cdk5rap2	208	91	117
Cdk5rap3	388	352	36
Dbi	7631	7568	63
Bfar	280	127	153
Cdk5rap1	43	22	21
Dbp	72	62	10
Dbt	123	61	62
Dapp1	13	9	4
Resp18	28	27	1
Dcc	56	0	56
Mybl2	41	35	6
Dck	182	63	119
Dcn	6	5	1
Mybl1	8	2	6
Piwil1	1	1	0
Dct	14	14	0
Dcx	1754	181	1573
Pon3	2	0	2
Polq	7	2	5
Ddc	5	0	5
Pon2	95	13	82
Nifk	412	376	36
Polm	13	0	13
Poln	1	0	1
Rgs20	28	11	17
Dll1	41	24	17
Ssx2ip	83	34	49
Dll3	124	123	1
Ddn	3	0	3
Rgs17	138	97	41
Dll4	2	1	1
Rgs19	196	140	56
Pomc	70	0	70
Rgs13	7	7	0
Ddt	12	4	8
Rgs16	72	65	7
Golim4	207	56	151
Pomk	58	31	27
Aldh1b1	87	70	17
Rgs10	98	94	4
Pmp22	74	54	20
Rgs11	8	2	6
Rgs12	187	36	151
Dek	1476	1132	344
Dlk1	57	51	6
Lca5	95	68	27
Dlk2	33	13	20
Polb	551	546	5
Des	8	8	0
Polk	14	6	8
Poll	43	40	3
Poli	38	5	33
Polg	222	58	164
Polh	6	4	2
Pole	24	7	17
Gusb	42	32	10
Gm21953	10	0	10
Pop7	548	405	143
Snrnp200	162	127	35
Pop5	440	54	386
Pop4	615	584	31
Pop1	105	28	77
Xirp1	1	0	1
Apool	94	88	6
Pomp	2740	2717	23
Hecw1	453	61	392
Hecw2	25	5	20
Frs2	27	11	16
Accs	39	7	32
Frs3	1	1	0
Lcat	6	4	2
Ace2	1	0	1
Sgip1	364	189	175
Dyx1c1	1	0	1
Trappc2l	1033	1032	1
Tulp3	111	57	54
Tulp4	727	327	400
Tulp1	1	1	0
H2-D1	106	103	3
Rdh11	126	84	42
Nipal2	3	2	1
Nipal3	12	3	9
Rdh12	6	3	3
Rdh10	16	12	4
Nipal1	3	2	1
Rdh13	18	3	15
Rdh14	161	153	8
Trappc10	100	76	24
Rab33b	107	74	33
Rab33a	496	453	43
Alcam	191	65	126
Trappc12	140	77	63
Trappc11	54	15	39
Oscp1	144	115	29
Trappc13	256	202	54
Unc119b	84	29	55
Plin3	37	34	3
Ep400	370	100	270
Plin2	196	175	21
Heatr3	97	53	44
Plin5	2	2	0
Heatr6	333	250	83
Heatr1	12	11	1
Rab39b	162	141	21
Ache	15	4	11
Trappc6b	583	547	36
Trappc6a	192	183	9
Tars2	107	79	28
Paip1	128	52	76
Paip2	1454	1326	128
Mocs3	80	80	0
Mocs2	720	213	507
Pcp4l1	4	3	1
Dld	253	237	16
Nip7	401	369	32
Enpp2	14	8	6
Enpp3	3	2	1
Enpp4	16	5	11
Enpp5	131	66	65
Mocs1	10	3	7
Mfn1	91	45	46
Cipc	133	7	126
Ston1	2	2	0
Mfn2	117	38	79
Ston2	5	5	0
Dmd	87	42	45
Fryl	178	21	157
Etaa1	137	131	6
Ngfrap1	4389	4264	125
Cinp	74	61	13
Hipk4	1	1	0
Srebf2	267	37	230
Akap17b	45	32	13
Fastkd2	59	45	14
Fastkd1	51	11	40
Fastkd3	70	61	9
Ninl	72	58	14
Hipk1	91	2	89
Hipk2	284	77	207
Hipk3	21	0	21
Srebf1	48	23	25
H2-K1	30	25	5
Kcmf1	176	82	94
Pcyt1b	129	60	69
Pcyt1a	118	60	58
Mfng	237	213	24
Chmp2a	1117	951	166
Chmp2b	169	118	51
Lemd2	68	44	24
Lemd3	29	2	27
Lemd1	77	55	22
Cir1	580	485	95
Dlst	308	174	134
Frzb	8	4	4
Dlx1	550	377	173
Dlx2	551	454	97
Dr1	106	82	24
Ubox5	31	12	19
Dlx5	329	255	74
Dlx6	85	3	82
F2r	97	57	40
Gatsl2	331	23	308
Hsbp1l1	2	2	0
Fam20a	4	0	4
Fam20b	81	4	77
Fam20c	316	178	138
Acly	444	173	271
Snapin	288	262	26
Rpl7l1	618	582	36
Ubxn11	10	5	5
Eid2b	306	306	0
Fam209	3	2	1
Trp53bp1	394	99	295
B130006D01Rik	27	27	0
Chmp1a	774	670	104
Aco2	981	941	40
Cish	59	15	44
Aco1	135	117	18
Nit2	149	143	6
Nit1	194	112	82
Sybu	104	36	68
Trp53bp2	126	30	96
Stox2	407	118	289
Stox1	18	11	7
Arhgef15	14	1	13
Hdac3	503	469	34
Hdac2	2438	2321	117
Arhgef17	62	1	61
Hdac5	296	130	166
Arhgef16	1	0	1
Hdac4	133	11	122
Arhgef11	39	1	38
Arhgef10	14	7	7
Hdac1	471	458	13
Acp6	38	35	3
Arhgef12	154	9	145
Dse	10	4	6
Ggps1	125	91	34
Apobr	3	1	2
Htr2a	1	0	1
Acp2	138	33	105
Arhgef19	7	6	1
Acp1	1239	917	322
Hdac7	118	37	81
Arhgef18	49	16	33
Hdac6	106	22	84
Lcor	64	28	36
Hdac9	23	4	19
Hdac8	68	52	16
Dst	290	26	264
Arhgef26	123	16	107
Arhgef25	135	22	113
Arhgef28	2	0	2
Primpol	39	12	27
Syf2	480	463	17
Htr1f	5	3	2
Htr1b	2	0	2
Htr1a	4	4	0
Lcp1	10	1	9
Lcp2	1	0	1
Dtl	300	12	288
Taldo1	2289	2148	141
H2-Q7	7	7	0
H2-Q4	3	3	0
Cebpg	412	246	166
Slco1c1	118	77	41
Obscn	2	0	2
Cebpb	17	17	0
Cebpa	14	0	14
Arhgef39	40	25	15
Arhgef33	4	4	0
Chmp4b	451	353	98
Fsd1	453	451	2
Ciz1	223	65	158
Asxl1	114	9	105
Dut	1219	1156	63
Gal3st1	2	1	1
Asxl2	107	6	101
Apoc1	8	8	0
Asxl3	226	1	225
Apoc2	3	2	1
Arhgef40	86	34	52
F8a	117	117	0
Frmpd1	1	0	1
Frmpd3	41	17	24
Mgme1	47	21	26
Frmpd4	1	0	1
Cebpz	582	546	36
Htr3a	171	161	10
Gal3st3	35	28	7
Rnf225	5	0	5
Vps26a	349	274	75
Vps26b	315	228	87
Pafah1b3	3334	3180	154
Cntnap5a	30	0	30
Pafah1b2	1075	788	287
Cntnap5b	4	0	4
Pafah1b1	1378	242	1136
Rnf220	275	108	167
Twsg1	106	31	75
Pex26	48	11	37
Megf6	12	3	9
Tm2d1	439	423	16
Tm2d2	813	795	18
Epc1	290	158	132
Tm2d3	452	423	29
Epc2	275	240	35
Rnf213	4	0	4
Rnf214	353	84	269
Rnf217	39	13	26
Evi2a	3	0	3
Rnf215	257	237	20
Rnf216	188	42	146
Zfp518b	101	5	96
Alg10b	14	9	5
Zfp518a	30	8	22
Actb	30026	27369	2657
Stpg1	1	1	0
Ppa1	1611	1582	29
Ppa2	321	57	264
Apoa2	4	1	3
Rnf219	376	16	360
Dxo	273	188	85
Abcc10	10	4	6
Htr5b	2	0	2
Snapc5	529	517	12
Snapc3	352	264	88
Tfb2m	257	208	49
Snapc4	38	5	33
Snapc1	211	202	9
Snapc2	302	234	68
Oma1	94	89	5
Cggbp1	511	418	93
G2e3	154	50	104
Dym	74	74	0
Hmgxb4	276	223	53
Hmgxb3	68	49	19
Ppan	219	192	27
Hykk	13	5	8
Ppat	76	49	27
D3Ertd751e	72	9	63
Retsat	2	2	0
Acy3	1	1	0
Acy1	76	67	9
Susd3	2	1	1
Susd4	55	26	29
Susd6	12	1	11
Fam26f	2	1	1
Evi5l	201	110	91
Epg5	9	4	5
Amer3	60	8	52
Crhr1	8	8	0
Amer2	617	268	349
Amer1	249	215	34
Diaph2	59	15	44
C1qtnf6	9	6	3
Tbxas1	2	2	0
Diaph3	66	4	62
Obsl1	38	18	20
Diaph1	150	63	87
Tfb1m	19	18	1
C1qtnf2	10	7	3
C1qtnf1	2	1	1
C1qtnf4	714	451	263
Syn3	32	12	20
Syn2	257	27	230
Syn1	237	144	93
Ppcs	84	77	7
Dmc1	1	1	0
C1qtnf9	2	1	1
Fads2	43	43	0
Sertad2	262	147	115
Fads3	26	26	0
Sertad1	17	17	0
Fads6	6	1	5
Gsta3	2	0	2
Gsta4	16	16	0
Sertad4	68	22	46
Sertad3	48	43	5
Hypk	3	0	3
Fads1	273	150	123
Mtss1	784	326	458
Spcs3	100	67	33
Spcs1	1216	40	1176
Synm	11	5	6
Spcs2	1151	1065	86
Ppargc1a	28	2	26
Sipa1	27	4	23
Prune2	4	3	1
Ppargc1b	6	3	3
Nupl1	35	19	16
Nupl2	38	34	4
Megf8	80	5	75
Il17d	37	9	28
Megf9	108	38	70
Pex14	220	192	28
Pex13	226	214	12
Pex12	106	79	27
Lrsam1	42	12	30
Pex10	90	82	8
Pex19	416	320	96
Pex16	184	163	21
Ndufaf7	243	238	5
Ndufaf6	136	106	30
Angptl6	193	193	0
Ndufaf5	164	144	20
Sys1	97	3	94
Ndufaf4	438	324	114
Angptl1	2	2	0
Tasp1	51	21	30
Angptl4	10	9	1
Ndufaf3	566	546	20
Ndufaf2	585	547	38
Angptl2	16	11	5
Ndufaf1	131	37	94
Ppig	1486	793	693
Csgalnact1	5	0	5
Rogdi	283	220	63
Ppih	466	462	4
Ppie	260	242	18
Ppif	132	93	39
Ppic	60	51	9
Ppid	672	610	62
Ppia	19381	18067	1314
Ppib	1848	1811	37
Csgalnact2	23	12	11
Sypl	177	134	43
Myadm	37	0	37
Adcy10	11	0	11
Ntmt1	738	679	59
Ebp	107	104	3
Arfgef2	4	3	1
Pnpt1	27	15	12
Arfgef1	84	31	53
Pxmp4	77	69	8
Gstcd	30	15	15
Pxmp2	32	32	0
Igf2r	31	6	25
Syt5	406	374	32
Syt4	1360	779	581
Syt3	59	33	26
Syt2	8	1	7
Syt1	560	376	184
Ecd	188	159	29
Arfgef3	42	8	34
Syt9	23	4	19
Syt7	177	0	177
Syt6	94	18	76
Sft2d3	158	158	0
Igf1r	420	58	362
Ldb1	204	60	144
Eda	2	0	2
Hist2h4	59	59	0
Ldb2	241	144	97
2310039H08Rik	478	477	1
Ldb3	5	0	5
Pex5l	27	2	25
Oxsr1	65	26	39
Ldah	271	210	61
Tbx18	4	0	4
Eed	169	160	9
Tbx21	1	0	1
Pdss2	112	70	42
Nupr1	2	2	0
Pdss1	83	76	7
Adar	108	2	106
Epn2	259	103	156
Epn1	934	633	301
Adal	103	66	37
Ldlrad4	60	53	7
Ldlrad3	139	2	137
C920021L13Rik	2	1	1
Mphosph9	111	36	75
Mphosph8	872	762	110
Gcn1l1	302	62	240
Mphosph6	204	192	12
Add3	57	38	19
Add2	623	280	343
Add1	600	37	563
Efs	133	74	59
Sucla2	341	256	85
Egf	11	4	7
Tnfaip6	17	17	0
Zfp512b	82	18	64
Shroom4	1	0	1
Shroom3	11	0	11
Shroom2	54	5	49
Shroom1	2	1	1
Tnfaip8	47	36	11
Tnfaip3	3	1	2
Tnfaip1	429	311	118
Lactb	156	30	126
Myl12a	491	463	28
BC031181	1684	1637	47
Myl12b	1318	1246	72
Hsph1	405	149	256
Phactr1	344	25	319
Phactr2	19	7	12
Slco4c1	1	1	0
Phactr3	384	237	147
Phactr4	68	6	62
Eps8	30	11	19
1700086O06Rik	63	36	27
Pgrmc1	1627	1529	98
Pgrmc2	134	61	73
Ppox	103	87	16
Atp5sl	147	86	61
Hspg2	7	0	7
Dmpk	15	3	12
Nsmce1	722	714	8
Nsmce2	522	494	28
Adh5	2120	2119	1
Dnmt3a	203	22	181
Gm17586	34	2	32
Ept1	230	47	183
Dnmt3b	18	4	14
Eprs	992	479	513
Adi1	42	8	34
Ppt2	97	67	30
Ppt1	327	217	110
Nipbl	550	512	38
Gm6563	428	387	41
Ell	48	38	10
Eln	48	17	31
Pick1	393	255	138
Csf2ra	22	22	0
Aadat	2	2	0
Ecsit	292	232	60
Emb	18	17	1
Emd	692	553	139
Mgll	36	15	21
Ankmy2	175	122	53
Mgl2	4	1	3
Rplp2	17522	17200	322
Dnajb11	362	305	57
Fopnl	587	456	131
Dnajb13	2	1	1
Ldha	2086	1801	285
Dnajb12	85	67	18
Rplp0	27921	27909	12
Ldhb	2666	2659	7
Rplp1	21351	21322	29
Dnajb14	230	119	111
Eng	4	0	4
Gm17552	2	0	2
Ttll7	145	0	145
Ttll4	23	5	18
Ttll5	54	2	52
Dmtn	29	12	17
Ttll3	26	1	25
Mgmt	16	16	0
Rpl18a	27633	26359	1274
Ttll1	340	268	72
Rbck1	394	208	186
Slco4a1	3	1	2
Appl1	512	358	154
Ttll9	6	5	1
Appl2	50	37	13
Hddc2	351	349	2
Nipa1	81	65	16
Nipa2	147	83	64
Hddc3	87	55	32
Neurod6	4451	3626	825
Lrrcc1	143	28	115
Neurod2	3428	1868	1560
Neurod1	292	0	292
Neurod4	20	10	10
Zfp322a	377	193	184
Rab11fip4os1	2	0	2
Rab42	10	2	8
Socs1	8	4	4
Socs3	53	41	12
Rab43	2	0	2
Socs2	989	720	269
Rgs9bp	1	1	0
Pmpcb	499	474	25
Csmd3	35	2	33
Pmpca	203	164	39
Csmd1	26	2	24
Epx	1	1	0
Socs5	34	0	34
Csmd2	79	3	76
Socs4	101	31	70
Socs7	174	7	167
Socs6	79	27	52
Rab2b	254	162	92
Rab2a	1713	1645	68
Dmwd	162	67	95
Slx4ip	70	40	30
Rab31	111	30	81
Rab30	113	43	70
Rab32	7	0	7
Rab35	346	240	106
Hpgds	8	6	2
Rab34	434	151	283
Rab37	4	2	2
Rab36	38	12	26
Rab39	19	17	2
Zscan2	78	37	41
Rab1a	1012	6	1006
Rab1b	307	117	190
Zc4h2	303	190	113
Erf	59	12	47
Ldlr	23	11	12
Erh	6328	6083	245
Oasl2	1	1	0
Oasl1	1	1	0
RP23-449M8.5	2	0	2
RP23-449M8.6	3	0	3
Rab5a	449	362	87
Rab4a	387	352	35
Gfpt1	192	30	162
Gfpt2	29	21	8
Esd	1510	1380	130
Brpf3	38	3	35
Brpf1	107	20	87
Tfcp2	46	13	33
Ecscr	5	5	0
Pcsk1	9	8	1
Rab3a	2883	2554	329
Pcsk2	32	17	15
Rab3c	551	255	296
G6b	1	0	1
Rab3b	164	124	40
Rab3d	195	133	62
Pcsk7	44	20	24
Pcsk5	31	19	12
Pcsk6	3	0	3
Pcsk4	7	2	5
Atp5g2	3876	3662	214
Atp5g1	3709	3421	288
Atp5g3	1734	1368	366
Wdr1	318	206	112
Wdr4	123	79	44
Wdr3	120	92	28
Rhbdl1	2	1	1
Aldh7a1	194	167	27
Rhbdl3	82	7	75
Wdr6	325	166	159
Wdr5	207	160	47
Wdr7	62	13	49
Mrpl3	341	295	46
Mrpl4	514	392	122
Mrpl1	101	53	48
Mrpl2	350	315	35
Mrpl9	311	285	26
Evc	16	11	5
Ntpcr	140	132	8
Evl	1652	1334	318
Srrm3os	1	0	1
Rab20	5	4	1
Rab21	16	6	10
Adsl	204	148	56
Rab24	735	712	23
Rab23	94	39	55
Rab26	1	0	1
Dgcr8	98	42	56
Rab28	151	134	17
Dgcr6	934	879	55
Rab29	9	9	0
Nsmaf	34	18	16
Dgcr2	188	0	188
Seh1l	161	147	14
Vapa	1577	1537	40
Vapb	482	393	89
Sh3pxd2b	116	8	108
Sh3pxd2a	30	0	30
Atp5j2	3497	2212	1285
Rab10	1159	703	456
Rab13	104	87	17
Rab12	254	2	252
Rab15	44	20	24
Rab14	2156	1719	437
Rab17	2	2	0
Rab18	834	790	44
Mdga1	330	6	324
Mdga2	39	11	28
Ftcd	1	0	1
Rnft1	30	24	6
Il2rg	1	0	1
Adss	357	264	93
Rnft2	51	12	39
Nedd1	45	38	7
Gpr165	4	2	2
Gpr162	147	95	52
Cnep1r1	178	129	49
Gpr161	51	0	51
Nedd4	1826	890	936
Npdc1	1972	1652	320
Cyp26b1	25	0	25
Kars	321	208	113
Kat5	213	186	27
Fth1	8009	7996	13
Timd2	1	0	1
Kat8	234	233	1
Kat7	166	34	132
Zbtb8os	152	141	11
Gpr176	13	3	10
Gpr173	133	25	108
Gpr179	3	1	2
Gpbp1l1	121	87	34
Hepacam	17	8	9
Cecr6	27	27	0
Dna2	21	4	17
Cecr5	18	10	8
Ezr	575	522	53
Cecr2	54	2	52
Vasp	253	236	17
Osgep	537	447	90
RP23-32A8.8	1	0	1
Gpr183	2	1	1
Gpr180	97	91	6
Panct2	3	1	2
Vasn	3	0	3
Sec23ip	107	87	20
Lppos	50	1	49
Dnd1	3	1	2
Mndal	49	18	31
Lmbrd1	96	35	61
Pidd1	24	5	19
Vat1	351	225	126
Lmbrd2	40	37	3
Gngt2	4	2	2
Vars	309	166	143
Sema7a	64	40	24
Msl3l2	122	2	120
Ggta1	3	0	3
Mydgf	555	496	59
Camta2	34	5	29
Adam12	5	1	4
Adam15	45	20	25
Camta1	712	82	630
Adam17	37	10	27
Parpbp	10	7	3
Cyp39a1	26	23	3
Adam19	51	4	47
Rab7b	6	3	3
Ftl1	29369	29016	353
Adam11	60	28	32
Adam10	177	36	141
Vav3	51	8	43
Arvcf	165	62	103
Adam1a	1	0	1
Gpr139	6	1	5
Adam23	58	26	32
Gpr137	85	56	29
Gpr135	7	7	0
Vav1	2	0	2
Rab6b	590	385	205
Vav2	62	17	45
Rab6a	1451	1059	392
Rab5c	888	789	99
Fam13a	115	13	102
Rab5b	226	83	143
Fam13b	71	70	1
Fam13c	72	16	56
Ptges3l	1	0	1
Adam22	65	6	59
Hyal3	6	0	6
Hyal2	181	150	31
Clybl	26	17	9
Hyal1	3	0	3
Mrps9	349	332	17
Kiss1r	5	4	1
Yipf6	130	44	86
Gpr149	7	2	5
Gpr146	2	0	2
Rab9b	18	2	16
Nkd2	18	14	4
Apbb1ip	4	3	1
Nkd1	68	60	8
Mrps2	82	26	56
Yipf5	316	276	40
Yipf4	300	298	2
Yipf3	449	408	41
Yipf2	71	52	19
Cript	1404	1304	100
Slc7a2	29	0	29
Mrps6	92	10	82
Yipf1	272	247	25
Mrps7	601	580	21
Slc7a3	2	2	0
Mrps5	747	521	226
Slc7a1	49	0	49
Gpr153	18	11	7
Slc7a6	64	13	51
Slc7a7	2	0	2
Slc7a4	57	28	29
Slc7a5	42	20	22
Gpr150	30	30	0
Slc7a8	17	0	17
Nkap	448	415	33
Uqcrc2	1669	1648	21
Uqcrc1	1451	1447	4
Gpr157	1	0	1
Vax1	4	3	1
Fah	35	35	0
Rab8b	222	31	191
Gpr158	9	3	6
Rab8a	543	433	110
Gpr155	14	6	8
Gpr156	10	3	7
4930426L09Rik	2	2	0
Fap	2	1	1
Dner	270	208	62
Nedd9	80	39	41
Fas	2	2	0
Nedd8	3625	3525	100
Fau	11549	3405	8144
Huwe1	344	26	318
Neurog1	9	9	0
Sh2d3c	93	2	91
Neurog2	568	389	179
Fastkd5	9	0	9
Ublcp1	257	218	39
Kazn	36	11	25
Fbl	1040	1038	2
Gm17619	6	5	1
Proca1	1	1	0
Crip3	3	1	2
Bccip	307	287	20
Crip2	2801	2664	137
Crip1	90	86	4
Fbxo10	46	4	42
Szt2	28	6	22
Fbxo11	208	12	196
Fbxo16	65	58	7
Fbxo17	24	22	2
Fbxo18	114	106	8
Timm9	431	396	35
Fcer1g	56	54	2
Draxin	281	45	236
Ppfibp2	8	2	6
Mapk1ip1l	263	22	241
Ppfibp1	16	1	15
Fbxo21	441	247	194
Fbxo22	534	448	86
H6pd	2	0	2
Fbxo24	1	1	0
Fbxo25	207	179	28
Fbxo27	13	10	3
Fbxo28	405	305	100
Gpr107	216	87	129
Gpr101	1	0	1
Gpr108	76	74	2
Rad23a	227	105	122
Rad23b	881	745	136
Fbxo30	61	8	53
Fbxo31	256	236	20
Fbxo32	44	26	18
Plekhd1os	1	1	0
Fbxo33	58	23	35
Fbxo34	58	47	11
Fbxo36	13	13	0
Fbxo38	48	42	6
Fer	180	166	14
Fes	3	1	2
Crim1	146	19	127
Fbxo41	44	0	44
Fbxo42	43	7	36
Mcf2l	261	81	180
Fbxo44	245	209	36
Fbxo45	81	18	63
Fbxo46	65	20	45
Fbxo47	1	1	0
Fbxo48	2	0	2
Fh1	252	250	2
Dlx6os1	460	228	232
Sema6d	117	8	109
Sema6a	68	9	59
Sema6b	75	8	67
Sema6c	294	85	209
Dnlz	625	598	27
Itpripl2	3	3	0
Itpripl1	11	2	9
Dnm1	36	11	25
RP23-378D16.4	5	0	5
Dnm2	158	35	123
Dnm3	251	48	203
Tspan2	27	14	13
Tspan3	1710	1521	189
Sema5a	56	4	52
Tspan4	74	15	59
Sema5b	16	6	10
Tspan5	457	317	140
Dars2	56	47	9
Tspan6	787	655	132
Rpl13a	28805	26686	2119
Cwf19l1	49	26	23
Tspan7	620	377	243
Tspan9	95	8	87
Cpped1	41	24	17
Lef1	39	22	17
Cwf19l2	51	15	36
Sema4b	108	13	95
Sema4c	162	18	144
Sema4d	35	4	31
Sema4a	28	14	14
S1pr1	29	2	27
S1pr3	27	4	23
S1pr2	15	4	11
Sema4f	153	2	151
S1pr5	23	0	23
Sema4g	116	40	76
Rpl10a	10446	10171	275
Acin1	1662	833	829
Sema3a	58	12	46
Sema3b	4	2	2
Sema3c	314	130	184
Fahd1	124	124	0
Wee2	2	2	0
Sema3d	1	1	0
Wee1	5	4	1
Lrwd1	178	140	38
Sema3e	2	0	2
Sema3f	23	4	19
Sema3g	1	1	0
Slco3a1	65	23	42
Msrb1	290	278	12
Gpld1	1	0	1
Msrb3	1	0	1
Msrb2	43	35	8
Entpd1	8	1	7
Entpd2	1	0	1
Entpd5	24	12	12
Entpd6	100	53	47
Entpd3	4	4	0
Entpd4	81	70	11
Entpd7	19	8	11
Smc2os	10	10	0
Cped1	2	0	2
Cklf	87	75	12
Spem1	1	0	1
Oser1	236	205	31
Gm16386	14	14	0
Fn1	71	7	64
Adnp2	31	7	24
Ptbp1	256	163	93
Cpeb1	4	0	4
Rpl27a	16494	15741	753
Exoc3l4	1	1	0
H13	601	504	97
Cpeb2	29	1	28
Cpeb3	41	3	38
Cpeb4	134	5	129
H19	57	40	17
Pcyox1l	86	64	22
B230217O12Rik	10	10	0
Cks2	711	710	1
Sestd1	122	39	83
Gcfc2	61	16	45
Zscan29	38	20	18
Zscan25	1	1	0
Zscan26	16	10	6
Zscan21	395	287	108
Zscan22	31	11	20
Zscan20	36	16	20
Golgb1	638	402	236
Glipr2	93	74	19
Fos	1043	729	314
Golga4	422	253	169
Golga5	46	33	13
Golga2	82	29	53
Aftph	133	63	70
Golga3	107	39	68
Golga1	151	43	108
Golga7	633	565	68
Spef2	1	1	0
Spef1	53	11	42
Grrp1	72	0	72
Ipcef1	1	1	0
Ykt6	369	254	115
Greb1l	3	2	1
Leo1	352	318	34
Ttc30b	31	31	0
Ppp1r18os	14	0	14
Zscan18	42	13	29
Aaed1	3	3	0
Nkrf	49	20	29
Zscan12	62	55	7
Pip5k1c	233	83	150
P4htm	37	34	3
Serpinb6a	153	134	19
Pip5k1a	204	92	112
Serpinb6b	2	0	2
Fry	140	24	116
Ppp1r12c	92	38	54
Ppp1r12b	114	3	111
Stra6	9	3	6
Ppp1r12a	506	2	504
Abhd4	92	56	36
Abhd2	31	18	13
Serpinb1b	3	2	1
Abhd8	516	482	34
Mhrt	1	0	1
Abhd5	64	38	26
Abhd6	77	64	13
Serpinb1a	1	0	1
Ppp1r13l	7	6	1
Fst	21	14	7
Ppp1r13b	60	16	44
Atf7ip	362	39	323
Hjurp	524	171	353
Nktr	1145	275	870
Fv1	2	2	0
Fto	351	70	281
Ftx	9	4	5
Ppp1r14a	79	78	1
Ppp1r14c	385	342	43
Iqcb1	185	141	44
Ppp1r14b	1679	1672	7
Fuk	15	9	6
Palb2	20	6	14
Fus	2175	797	1378
Fuz	83	55	28
Myd88	7	4	3
Ppp1r15b	60	31	29
Ppp1r15a	186	164	22
Zc3h4	114	18	96
Hibadh	223	187	36
Zc3h3	92	86	6
Zc3h8	70	68	2
Zc3h6	167	14	153
Rapgefl1	48	0	48
Cdc73	119	33	86
Cdc5l	975	966	9
Oard1	459	392	67
Spg20	110	25	85
Spg21	716	697	19
Ppp1r16b	24	0	24
Eif5b	1360	195	1165
Eif5a	5586	5294	292
Ppp1r16a	185	142	43
Erc1	366	1	365
Ptbp3	189	25	164
Erc2	116	44	72
Ptbp2	822	361	461
Coasy	218	173	45
Sh3gl3	126	85	41
Vbp1	1168	1111	57
Eif4h	1801	1559	242
Eif4b	770	656	114
Eif4e	959	638	321
