geneId	nbUmis	nbIsoformSet	nbIsoformNotSet
Rcc1l	116	70	46
Abca13	2	0	2
RP23-231L15.4	50	50	0
Tmtc4	135	33	102
RP23-304I16.1	1	0	1
Klhdc8a	57	36	21
Garnl3	38	2	36
Sec13	765	554	211
Cyp2j6	27	21	6
Cyp2j9	8	6	2
Klhdc8b	109	77	32
Gpatch2l	104	12	92
Camk2n1	135	78	57
RP23-469C2.1	2	1	1
Fabp3	372	322	50
Fabp4	1	0	1
Camk2n2	163	57	106
Fabp5	10117	9348	769
Fabp7	8280	7910	370
RP23-469C2.2	2	1	1
RP23-469C2.3	2	0	2
Wasl	337	9	328
Fam47e	1	0	1
RP23-216P24.2	1	1	0
Tram1	145	51	94
Mis12	200	84	116
RP23-359F5.1	15	11	4
Tram2	5	0	5
RP24-173L14.5	1	1	0
Adra2a	4	4	0
Adra2c	14	14	0
Adra2b	1	0	1
RP24-173L14.2	1	1	0
Lrp8os3	51	0	51
Nup35	320	175	145
Hist4h4	51	51	0
Cilp2	74	0	74
Rtl6	154	154	0
Clec1b	1	0	1
Nup37	135	75	60
Dmrt2	1	0	1
Dmrt1	2	0	2
Dmrt3	67	9	58
RP23-307N19.2	2	2	0
RP23-187H12.5	8	8	0
Pnck	322	192	130
RP23-303M15.7	4	4	0
Adra1a	9	0	9
RP23-110B5.4	1	1	0
RP23-110B5.3	21	8	13
Chil1	19	8	11
Nup43	324	248	76
RP23-451C8.1	4	0	4
RP23-451C8.2	1	0	1
Lekr1	44	13	31
RP23-81G14.3	21	0	21
Dscam	100	0	100
RP23-2H9.2	1	1	0
Dkc1	304	21	283
Dscc1	56	46	10
Sox5os2	1	0	1
RP23-303M15.3	2	2	0
Hebp1	27	23	4
Rtn3	2598	1825	773
Hebp2	23	21	2
Rtn2	397	206	191
Rtn1	15724	13377	2347
Nup50	244	132	112
Chad	1	0	1
Nup54	104	24	80
RP23-79E13.7	308	264	44
Layn	7	0	7
Rtn4	3215	349	2866
RP23-328E8.1	2	0	2
RP23-440J24.4	31	31	0
RP23-257E17.2	1	1	0
Mpeg1	10	0	10
A930024N18Rik	1	0	1
Isg20	7	6	1
Rtkn	19	12	7
RP23-78H18.2	209	195	14
Nup62	83	0	83
RP23-438M9.1	4	0	4
RP24-159M5.1	2	2	0
Krtap17-1	1	1	0
RP23-392H19.8	2	2	0
RP23-27C10.4	1	0	1
RP23-230D17.7	76	38	38
RP23-27C10.2	41	41	0
RP23-27C10.1	1	1	0
RP23-230D17.6	2	0	2
RP23-137I7.1	9	0	9
Azin2	39	7	32
Magohb	262	249	13
Pds5b	284	2	282
Isg15	2	2	0
Pds5a	248	11	237
Azin1	357	92	265
Rtp4	4	1	3
Igsf11	24	3	21
Rtp2	1	0	1
Igsf10	18	0	18
RP24-270K7.3	2	2	0
RP23-434L22.2	1	0	1
Clec5a	1	0	1
RP23-112F5.1	4	2	2
Abcf2	300	121	179
Mea1	1006	115	891
Abcf3	187	117	70
Abcf1	833	103	730
Igbp1	457	403	54
RP23-45E20.1	17	0	17
RP23-45E20.8	7	0	7
RP23-328F20.2	5	0	5
Pcdha10	1	0	1
Pcdha11	15	0	15
Pcdha12	10	0	10
RP24-334D12.2	2	0	2
Cad	53	0	53
RP24-64D24.2	22	0	22
Abcg3	2	0	2
Abcg4	22	3	19
RP24-501J23.3	14	0	14
Abcg1	102	1	101
Abcg2	69	23	46
RP23-311P8.1	7	1	6
Nim1k	85	22	63
Abcg8	1	0	1
Enho	294	260	34
Chd1	361	0	361
Abcg5	1	0	1
Chd2	146	1	145
Chd3	2824	76	2748
Chd4	1114	6	1108
Chd5	146	0	146
Abca8a	1	0	1
Aplp1	1875	1144	731
Chd6	614	4	610
Abca8b	8	0	8
Aplp2	539	87	452
Cat	190	51	139
Chd7	535	83	452
Chd8	380	4	376
Chd9	578	20	558
RP23-368L6.1	19	1	18
RP24-267K12.1	3	0	3
RP23-298M23.11	7	7	0
RP23-458G12.3	102	102	0
Klhdc10	802	19	783
RP23-458G12.4	9	9	0
Clec3b	3	1	2
RP23-458G12.1	17	17	0
RP24-63F2.1	5	1	4
RP23-458G12.2	36	36	0
RP23-298M23.12	52	52	0
RP24-490B17.6	12	12	0
RP24-490B17.5	3	3	0
RP24-490B17.4	6	6	0
Cbl	243	24	219
Abcd1	43	8	35
Prima1	7	0	7
Mutyh	9	1	8
Abcd4	65	8	57
Pnkd	718	631	87
Abcd2	67	27	40
Abcd3	268	132	136
RP23-285G23.2	1	0	1
Clec2l	39	10	29
RP24-490B17.3	16	16	0
AC139064.2	62	2	60
Trat1	1	0	1
Cbs	89	66	23
Cd5	1	0	1
RP24-490B17.2	16	16	0
RP24-490B17.1	4	4	0
Cd9	568	504	64
Ccp110	125	1	124
RP24-70H3.1	1	0	1
Atraid	722	581	141
RP23-114P22.5	5	1	4
RP23-167N13.2	116	116	0
RP23-401M24.5	2	2	0
Swt1	234	5	229
RP23-415I21.3	26	26	0
RP23-415I21.2	15	0	15
Cck	513	497	16
Abce1	300	89	211
RP24-191N24.2	6	6	0
Nr2c2ap	267	187	80
Ccs	226	178	48
Ebna1bp2	903	774	129
Sertm1	65	30	35
Chgb	316	101	215
Afg3l2	113	38	75
Cda	1	1	0
Afg3l1	470	293	177
RP23-262I3.3	2	2	0
Mecr	308	106	202
Rpl35	16046	15702	344
Rpl36	1646	1093	553
Rpl37	1204	1154	50
Eno1	2662	2150	512
Rpl38	443	323	120
Rpl39	2205	2125	80
Eno3	26	0	26
Eno2	82	36	46
Eno4	13	0	13
RP24-79P8.1	19	19	0
Gstk1	38	15	23
RP24-460O22.2	24	1	23
Lmbr1l	222	111	111
Rpl30	2282	2138	144
Rpl31	1077	1013	64
Shmt2	256	155	101
Suclg1	958	800	158
Rpl32	23084	22507	577
Rpl34	5796	4658	1138
Shmt1	54	42	12
Suclg2	46	31	15
RP23-311O16.2	1	0	1
RP23-154H8.1	8	8	0
RP23-262I3.4	26	26	0
Nkain4	227	150	77
Med1	177	18	159
Nkain3	131	1	130
Nkain2	23	0	23
Crhbp	6	3	3
Nkain1	12	7	5
Kcna7	3	1	2
Kcna6	19	15	4
Pnkp	278	100	178
Kcna5	1	1	0
Kcna4	31	7	24
Kcna3	145	145	0
Med8	632	245	387
Gm5447	2	2	0
Kcna2	26	1	25
AC115959.3	49	49	0
Med9	395	379	16
Kcna1	72	24	48
Rpl26	11953	11316	637
Rpl27	1036	959	77
Abat	89	13	76
Rpl28	2363	2236	127
Med4	723	371	352
Rpl29	5877	5498	379
Dkk1	1	0	1
Dkk2	2	1	1
Med6	186	139	47
Dkk3	108	5	103
Med7	337	255	82
Chfr	289	125	164
Zfp780b	57	7	50
Rpl21	700	574	126
Rpl22	6577	4218	2359
Rpl23	7307	6930	377
RP24-75E15.5	1	1	0
RP24-75E15.4	4	0	4
Ube2l6	115	105	10
RP23-298C3.14	1	0	1
RP23-298C3.11	6	0	6
Ube2l3	1498	1114	384
Chga	553	236	317
Rab22a	207	110	97
Meg3	4413	145	4268
As3mt	46	24	22
AC124389.1	5	0	5
Cfh	1	0	1
Gm6741	18	18	0
Pnp2	2	0	2
Vopp1	356	192	164
CAAA01180111.2	116	4	112
CAAA01180111.1	20	8	12
RP24-386G2.2	6	0	6
Slco2a1	9	0	9
Gstm7	424	313	111
Cfp	28	0	28
Gstm5	871	788	83
C2	4	2	2
Gstm6	25	15	10
C3	1	0	1
Ar	3	0	3
Gstm4	37	26	11
Gstm1	231	177	54
Gstm2	1	1	0
Pnoc	76	49	27
RP23-106N22.1	3	0	3
RP23-106P4.2	1	1	0
RP23-459B19.1	14	14	0
B3glct	105	14	91
RP24-251M20.1	12	12	0
Cdkn2aipnl	273	115	158
Pnmt	1	0	1
RP23-181A8.7	1	0	1
Pno1	121	96	25
RP23-153F8.4	3	0	3
RP23-181A8.2	2	0	2
RP23-71E4.2	3	0	3
Slco2b1	2	0	2
Hmgn2-ps1	100	100	0
Cgn	29	6	23
Terf2ip	336	199	137
Spaca6	44	0	44
RP23-261G3.4	9	0	9
1700018M17Rik	20	0	20
Rpl41	6854	6326	528
Ppwd1	106	4	102
Rttn	42	0	42
RP23-457P12.2	2	2	0
RP24-392H7.4	2	2	0
Supt20	462	11	451
Mei1	1	0	1
RP23-333L19.2	37	35	2
Mei4	3	1	2
AC110559.1	13	13	0
G0s2	37	36	1
Chm	86	7	79
RP24-150F7.1	1	0	1
Sft2d2	9	6	3
Kcnd3	76	3	73
RP24-337I23.1	16	1	15
Kcnd2	52	0	52
Sft2d1	312	137	175
RP24-537H9.1	2	0	2
Kcnd1	6	2	4
RP24-537H9.2	5	0	5
Cp	1	0	1
Mnat1	315	73	242
Cs	563	217	346
Poglut1	183	87	96
Gsto1	672	635	37
Gsto2	12	2	10
Rab27a	1	0	1
AC113299.3	29	25	4
Ube2g2	69	2	67
Ube2g1	751	463	288
Rab27b	21	11	10
Cic	296	3	293
Sdad1	165	53	112
RP24-370B22.3	19	19	0
Orai3	29	26	3
RP24-374B14.4	1	1	0
Orai1	69	44	25
RP24-416M6.1	22	22	0
Rps12-ps3	2469	2469	0
Orai2	72	36	36
RP24-374B14.6	10	10	0
Chl1	903	31	872
Kcne4	1	0	1
RP24-442E5.1	2	2	0
F2	2	0	2
RP24-374B14.8	1	1	0
RP24-416M6.5	1	0	1
F3	13	3	10
Pdzph1	12	1	11
Kcne1	2	1	1
Spdef	1	0	1
AC126938.1	310	0	310
Rps12-ps9	126	126	0
Cit	123	18	105
F8	3	0	3
Gstp1	2374	2100	274
Pnpo	69	50	19
Chka	785	158	627
Ly6g6f	1	0	1
Ly6g6e	15	10	5
Ly6g6d	3	3	0
Olfr111	1	0	1
Gm5453	234	234	0
Chml	12	0	12
RP23-261K17.1	1	1	0
Rpl13	9969	8276	1693
Rpl14	9817	9077	740
Kcnb2	101	0	101
Rpl15	3501	3259	242
Kcnb1	46	0	46
Rpl17	555	251	304
Rpl18	8843	7107	1736
Rpl19	4	0	4
Olfr110	1	1	0
Scaper	373	0	373
Akirin1	402	319	83
Akirin2	803	491	312
RP23-211O3.4	9	9	0
Ptafr	1	0	1
Rpl10	1060	948	112
4930480K23Rik	15	0	15
Rpl11	5588	5049	539
Rpl12	882	614	268
RP23-229O18.1	1	1	0
Ly6g5b	2	0	2
AC109152.2	97	23	74
RP24-166B2.2	1	0	1
Ckb	4466	3970	496
Gm6793	10	10	0
Ckm	1	0	1
RP23-233B6.2	202	0	202
Chn1	376	158	218
Chn2	297	50	247
Kcnc3	113	12	101
RP24-230J14.1	3	3	0
Kcnc2	44	0	44
Mitd1	74	47	27
Kcnc1	225	133	92
Supt16	486	16	470
RP24-230J14.7	34	0	34
RP24-230J14.8	17	17	0
RP24-230J14.9	1	1	0
RP24-195I15.7	13	13	0
RP23-116G17.4	463	463	0
Abi3	2	2	0
RP23-407B23.1	11	0	11
Abi2	543	9	534
Abi1	202	97	105
Ensa	344	174	170
Ube2j2	1152	611	541
Ube2j1	343	96	247
RP24-175I7.3	1	0	1
RP23-167G19.8	1	0	1
Leng1	146	127	19
RP23-269O24.1	1	0	1
Gk	32	10	22
Rbakdn	1	0	1
RP23-415M7.2	2	2	0
RP24-111L5.2	1	1	0
Clasp1	1006	54	952
Clasp2	704	30	674
Kcnh8	75	0	75
Kcnh7	124	6	118
Kcnh6	2	0	2
RP23-147I23.2	135	135	0
Kcnh5	3	1	2
AC115920.2	7	7	0
Clu	315	168	147
Kcnh4	18	0	18
RP23-147I23.4	6	6	0
Kcnh3	26	1	25
Kcnh2	16	2	14
Pias3	43	8	35
Pias4	321	192	129
Melk	104	44	60
Lrtm1	5	0	5
Lrtm2	4	1	3
Chpf	110	46	64
Hc	2	0	2
RP24-428N8.5	44	44	0
Pias1	189	77	112
RP23-269O24.5	13	0	13
Pias2	345	26	319
Men1	296	157	139
Ldlrap1	3	1	2
Chp1	294	135	159
Nsmce4a	628	521	107
Chp2	1	1	0
RP24-427A8.1	4	4	0
Vmn2r1	5	0	5
Hr	5	0	5
Ubiad1	16	3	13
Rnf41	369	171	198
Kcnj3	32	5	27
Rnf40	96	12	84
Kcnj2	8	1	7
Dgat2	27	10	17
Dgat1	105	33	72
RP24-317E22.1	1	0	1
Leng8	130	1	129
Gstt2	10	2	8
RP23-7M16.2	4	4	0
Leng9	90	90	0
RP23-7M16.1	19	19	0
Nhp2	984	961	23
Gstt1	42	32	10
RP23-464K22.1	2	0	2
Zc3h11a	19	0	19
Rnf44	121	1	120
Rnf43	3	0	3
RP23-292K4.5	1	1	0
Ik	916	281	635
Eny2	1648	1296	352
Cnp	88	72	16
RP23-292K4.3	1	0	1
Dmtf1	257	80	177
Ube2v2	820	667	153
Sdr39u1	92	46	46
Fam32a	823	597	226
RP23-385C16.6	1	1	0
Kcnf1	14	14	0
RP24-78F21.3	37	37	0
RP23-64O5.7	2	2	0
Chrd	19	2	17
RP24-78F21.4	20	15	5
Tiparp	375	47	328
Abl2	149	0	149
RP24-186G5.3	10	10	0
Abl1	133	13	120
RP24-186G5.2	160	160	0
RP24-186G5.4	1	1	0
RP23-76J15.6	5	0	5
Neat1	12	0	12
RP24-186G5.1	120	120	0
Npas4	56	2	54
Npas3	309	0	309
Npas2	11	0	11
Npas1	66	26	40
RP24-477O8.4	2	0	2
Kcng2	3	0	3
Kcng1	18	9	9
RP23-3M10.5	4	4	0
Kcnh1	7	1	6
RP23-3M10.7	26	0	26
Ntng1	78	0	78
P4ha1	307	28	279
Supt4a	1212	1116	96
P4ha2	21	4	17
Ireb2	283	3	280
P4ha3	12	1	11
Cpd	60	0	60
RP23-163K5.2	3	3	0
Cpe	1056	761	295
RP23-163K5.1	1	1	0
AC115800.2	6	0	6
Cpm	20	6	14
Cr2	2	0	2
Pde10a	445	208	237
Cpq	4	2	2
Rnf17	5	0	5
Drap1	885	797	88
RP24-327I4.8	7	7	0
Clasrp	231	51	180
RP24-86E4.1	3	3	0
Bcat1	218	37	181
Ky	9	1	8
Bcat2	99	35	64
Bcas3	27	3	24
Cep83os	19	10	9
RP23-71E4.8	1	1	0
RP23-466H15.1	1	0	1
Rnf14	566	264	302
Rnf13	388	74	314
Rnf11	305	171	134
Rnf10	1312	638	674
Ube2q2	146	16	130
RP23-68M8.4	2	0	2
Ube2q1	179	43	136
RP23-360H6.2	5	5	0
RP23-378I13.4	429	429	0
RP23-292J1.5	1	1	0
Scn2a1	278	7	271
Pianp	197	90	107
Kcnn4	2	1	1
Bloc1s6os	37	3	34
Kcnn3	42	0	42
RP24-162F23.9	1	1	0
Kcnn2	246	119	127
Kcnn1	41	11	30
Crh	3	1	2
Crk	300	73	227
Gstz1	297	116	181
Wbp2	881	577	304
Puf60	1014	682	332
Ube2r2	792	393	399
Wbp1	966	602	364
Wbp4	950	37	913
Rnf39	1	0	1
Spdl1	27	12	15
Kcnj9	4	0	4
Kcnj8	20	12	8
Kcnj6	4	2	2
AC142101.2	6	6	0
Bcar1	153	20	133
Kcnk4	1	0	1
Kcnk3	22	2	20
Alas1	85	55	30
Kcnk2	682	31	651
Alas2	289	242	47
Kcnk1	103	85	18
Rnf38	172	6	166
Rnf208	310	186	124
Csk	377	114	263
Supt7l	151	21	130
Rnf34	371	219	152
RP23-71M14.1	3	3	0
Rnf32	83	17	66
Rnf31	23	0	23
Rpl7a	2408	1908	500
Gm21887	3	0	3
Ptar1	49	11	38
Pde11a	15	0	15
Dram1	3	0	3
Dram2	224	71	153
Kcnk9	5	0	5
Kcnk7	16	0	16
Rabgap1l	264	6	258
Bcas1	3	1	2
Bcas2	1697	1504	193
Kcnk5	4	3	1
Bcar3	9	5	4
RP24-568N16.1	5	5	0
Cth	10	9	1
H2-DMb1	1	1	0
Gpkow	230	18	212
RP23-386A10.2	1	1	0
RP23-254K17.1	4	4	0
Rnf26	6	0	6
Rnf25	144	73	71
Chuk	308	135	173
Rnf24	71	9	62
Rnf20	525	74	451
Bet1	135	124	11
Rnf103	264	10	254
Tmem69	31	9	22
Tmem67	52	13	39
Tmem68	117	58	59
AC131122.2	1	0	1
Tmem65	253	17	236
RP23-334M3.7	18	18	0
RP23-334M3.6	1	1	0
Tunar	16	4	12
RP23-56K4.1	2	2	0
Spdya	16	0	16
Kcnq5	26	0	26
Kcnq4	21	0	21
Kcnq3	192	0	192
Tmem74	39	16	23
Kcnq2	228	13	215
Zbtb1	66	27	39
Tmem70	462	401	61
Ndufa4l2	39	33	6
Zbtb4	61	3	58
Tmem71	1	0	1
Zbtb5	133	48	85
Zbtb2	69	31	38
Zbtb3	37	22	15
Abt1	189	159	30
Cfdp1	1372	1083	289
Tmem79	8	0	8
Vps13a	108	0	108
Vps13b	138	3	135
Vps13c	96	1	95
Vps13d	107	0	107
Il23a	3	0	3
RP24-70M22.1	17	0	17
RP23-103I12.8	6	0	6
Qk	528	10	518
Guf1	323	150	173
Mest	759	215	544
Tmem80	294	182	112
Rnf125	3	0	3
Bex4	1453	1260	193
Rnf126	373	233	140
Rnf123	61	4	57
Mrnip	203	114	89
Bex2	4106	3687	419
Gng10	10	0	10
Bex1	1687	1540	147
Ninj1	127	108	19
RP24-392J24.3	1	1	0
RP24-247A21.1	25	25	0
Tmem88	5	0	5
Rnf128	12	0	12
RP24-392J24.4	137	73	64
Itm2c	370	281	89
Itm2b	2941	2639	302
Itm2a	31	25	6
Rnf121	200	135	65
Rnf122	336	55	281
RP23-387C21.7	84	84	0
RP23-387C21.5	1	0	1
RP23-296I6.4	35	35	0
RP23-296I6.5	110	110	0
RP23-264J18.1	3	3	0
RP23-478L14.1	1	1	0
RP23-296I6.7	17	17	0
RP23-264J18.3	651	651	0
Oas1c	2	0	2
RP23-264J18.4	1	0	1
Tmem97	160	143	17
Tcirg1	3	1	2
Tmem94	59	0	59
Adarb1	94	21	73
RP23-296I6.8	27	27	0
Adarb2	367	0	367
T2	1	0	1
Tmem91	20	10	10
Rnf114	651	317	334
Rnf115	242	135	107
Rnf112	35	5	30
Zbtb6	84	27	57
RP23-343F17.1	2	0	2
RP23-56A7.3	16	16	0
RP23-442I7.1	49	1	48
Tmem98	60	33	27
Kcne1l	175	175	0
Tmem8c	1	0	1
RP23-216P14.8	1343	993	350
Tmem8b	268	1	267
Rnf111	189	3	186
Gpm6b	2304	1138	1166
RP24-327I4.3	2	2	0
Gpm6a	2187	885	1302
RP23-339G10.1	1	0	1
RP24-327I4.5	3	3	0
Rab10os	194	70	124
RP23-446E21.5	1	0	1
Gng11	33	31	2
Gng12	113	55	58
Gng13	2	1	1
RP23-446E21.6	7	0	7
Tmem28	16	1	15
Tmem25	15	4	11
Rnf145	200	48	152
Rnf146	318	227	91
Tmem26	2	0	2
Rnf149	13	1	12
RP23-345O17.5	19	2	17
RP23-345O17.7	6	0	6
RP24-540A17.2	1	0	1
Ola1	927	574	353
Rnf141	67	10	57
Tmem29	304	245	59
Fkbp2	652	465	187
Guk1	912	785	127
RP24-345D17.2	6	6	0
RP24-345D17.1	12	0	12
Ssna1	878	822	56
RP23-381H23.2	1	0	1
Kcnu1	49	3	46
Tmem37	9	8	1
Rnf135	10	5	5
Tmem35	633	418	215
Mir1192	2	2	0
Rnf138	591	22	569
Tmem33	330	212	118
Rnf139	59	0	59
Soat1	54	24	30
Fkbp7	52	9	43
Fkbp8	1907	1158	749
AC157761.1	1	1	0
Fkbp9	63	32	31
Fkbp3	2882	1985	897
Fkbp4	2429	1929	500
Rnf130	258	19	239
Fkbp5	91	13	78
RP23-21B19.9	31	31	0
Gatsl3	8	2	6
Poc5	181	91	90
Frg1	487	209	278
Mir1195	2	2	0
Adrbk1	115	3	112
Tmem42	4	0	4
Mss51	4	0	4
Ubxn2b	379	108	271
Tmem40	1	0	1
Adrbk2	73	20	53
RP24-266P6.9	3	3	0
Ubxn2a	227	143	84
RP24-266P6.3	1	1	0
Kcnv2	1	0	1
RP23-21B19.3	1	0	1
Kcnv1	7	5	2
Mir1198	13	13	0
Rnf169	47	1	46
Klhl8	189	96	93
Klhl7	561	289	272
Rnf167	266	77	189
Tmem47	137	32	105
Klhl6	1	0	1
Rnf168	241	23	218
Klhl5	382	49	333
AC157774.6	1123	1025	98
Tmem43	105	49	56
Tmem44	457	108	349
Klhl9	272	272	0
RP23-356K2.3	1	0	1
Pisd-ps1	152	0	152
Pisd-ps2	8	0	8
Rnf165	806	146	660
RP23-356K2.6	3	3	0
Rnf166	140	83	57
Podn	3	0	3
RP24-62L21.4	2	2	0
Fkbpl	79	68	11
Tmem52	1	0	1
Tmem53	39	19	20
Kcns3	3	1	2
Kcns2	5	2	3
Tmem51	12	10	2
Zc3h12c	19	0	19
Kcns1	5	0	5
Zc3h12b	56	1	55
Tfap4	80	48	32
Klhl4	6	3	3
RP24-251F16.4	872	760	112
Zc3h12a	5	0	5
Klhl3	22	1	21
Klhl2	61	4	57
Klhl1	1	0	1
Tmem59	1420	1120	300
Rnf157	180	4	176
Tmem56	17	11	6
Kcnrg	11	1	10
Tmem57	730	209	521
RP23-424B20.2	2	0	2
RP24-325P4.5	28	28	0
RP23-245M18.4	150	150	0
Rnf150	106	1	105
RP23-114H2.1	13	7	6
Rnf152	112	2	110
RP23-274K7.1	1	0	1
Fam35a	12	0	12
Dlc1	33	5	28
RP23-390K13.6	1	1	0
RP23-390K13.5	1	0	1
Tmem64	29	1	28
RP24-372O13.2	2	0	2
Tmem62	35	12	23
Dlat	200	106	94
Kcnt2	33	0	33
Kcnt1	6	0	6
Tmem60	527	330	197
Aldh1a1	1	0	1
RP23-292F19.2	4	0	4
Aldh1a3	64	3	61
RP24-385J11.1	28	28	0
RP23-292F19.4	1	1	0
Rnf183	2	2	0
Rnf181	282	168	114
Rnf182	719	491	228
Rnf187	3090	2654	436
Brms1	323	189	134
Alms1-ps1	2	0	2
Rnf185	128	71	57
RP23-156G14.1	1	0	1
RP23-191G17.4	9	9	0
Rpl14-ps1	359	359	0
Xk	14	6	8
Htra3	2	0	2
RP24-324P21.9	462	393	69
Eogt	4	3	1
Htra2	234	142	92
Htra1	113	88	25
Dhdds	250	135	115
RP23-372H6.11	3	0	3
RP23-303C8.6	14	0	14
Exoc3	591	122	469
Exoc4	604	78	526
Txndc5	133	93	40
Rnf170	38	0	38
Exoc5	399	100	299
Exoc6	88	22	66
Pibf1	186	28	158
Txndc2	2	0	2
RP23-403P24.5	25	25	0
Exoc1	288	94	194
Exoc2	107	8	99
RP23-403P24.7	8	8	0
RP23-403P24.1	58	58	0
RP23-403P24.3	2	0	2
Exoc7	362	182	180
Pam16	628	536	92
Cib1	131	116	15
Rnf180	77	0	77
Exoc8	50	50	0
Txndc9	1156	983	173
Cib2	352	280	72
Ube2d3	1885	1373	512
Ube2d1	1260	815	445
Pofut1	136	49	87
Pofut2	175	83	92
RP23-125A12.2	56	56	0
Rnf19a	42	19	23
Stambp	267	78	189
RP23-187M7.5	10	10	0
Nid2	6	1	5
AC124505.5	5	0	5
Nid1	9	0	9
AC122348.1	1	0	1
Lman2l	417	62	355
Ube2e3	1991	1614	377
Ube2e2	251	3	248
WI1-817D1.2	16	16	0
Ube2e1	1178	1001	177
Rnf19b	84	21	63
Snap91	201	1	200
Tmem17	108	62	46
Armc10	388	180	208
RP24-499H13.4	2	2	0
Pogk	264	16	248
Tmem11	520	420	100
Ccdc102a	16	11	5
Tmem18	40	25	15
Tmem19	105	52	53
RP23-62O13.7	2	2	0
Cyp46a1	32	12	20
Dlg1	238	5	233
Dap	176	152	24
Dlg2	329	2	327
Dao	1	0	1
Pogz	290	16	274
Dlg3	61	0	61
Dlg4	411	31	380
RP23-281H4.12	1	0	1
Slc6a20a	1	0	1
Dlg5	73	0	73
Slc6a20b	2	0	2
RP23-437A9.3	14	5	9
Tmem51os1	1	0	1
H60b	3	1	2
Gfod1	16	0	16
Gfod2	326	265	61
Cdk5rap2	182	0	182
Cdk5rap3	393	144	249
Dbi	7604	7424	180
Bfar	165	0	165
RP23-151M8.1	18	18	0
RP23-157O10.8	5	0	5
Cdk5rap1	49	27	22
Dbp	72	71	1
Dbt	198	28	170
Dapp1	14	7	7
Resp18	28	25	3
Dcc	76	0	76
RP23-93K3.8	2	0	2
Mybl2	54	15	39
Dck	226	38	188
RP23-99O13.6	7	7	0
Dcn	7	5	2
Mybl1	13	1	12
Piwil1	1	0	1
Dct	14	13	1
Dcx	1759	103	1656
RP24-309I5.3	1	1	0
Scarna2	13	13	0
Olfr1033	2	0	2
Pon3	2	0	2
Polq	26	2	24
Ddc	5	0	5
Pon2	95	10	85
Nifk	466	333	133
Polm	15	1	14
Rgs20	28	9	19
Rgs22	1	0	1
Dll1	42	6	36
Ddo	1	1	0
Ssx2ip	87	28	59
Dll3	124	54	70
Ddn	3	0	3
Rgs17	141	96	45
Dll4	2	1	1
Rgs19	194	111	83
Pomc	73	0	73
Rgs13	8	3	5
RP24-375I15.2	1	1	0
AC157667.1	95	0	95
Rgs16	84	66	18
RP23-87D8.2	31	31	0
Golim4	221	44	177
Pomk	59	25	34
RP23-87D8.4	36	36	0
Aldh1b1	90	67	23
RP23-202N14.2	3	3	0
Rgs10	99	84	15
Pmp22	74	49	25
Rgs11	12	1	11
Rgs12	243	4	239
RP23-379L10.1	8	8	0
Dek	1507	209	1298
Dlk1	61	48	13
Lca5	99	25	74
Dlk2	33	10	23
Polb	734	358	376
Des	9	7	2
Polk	14	4	10
Poll	54	15	39
Poli	38	5	33
AC115697.2	2	0	2
Polg	221	11	210
RP24-225I21.2	9	9	0
Polh	13	2	11
Pole	89	1	88
Gusb	42	28	14
Pop7	551	402	149
Snrnp200	221	0	221
Pop5	453	44	409
RP24-553B2.1	4	0	4
RP24-217L12.2	10	10	0
Pop4	620	493	127
Pop1	127	18	109
RP23-71G16.1	2	2	0
RP23-71G16.3	1	1	0
RP23-71G16.2	13	0	13
RP24-358B4.1	1	1	0
Xirp1	1	0	1
RP23-71G16.7	1	0	1
RP23-438F16.18	1	1	0
RP23-263D11.1	3	3	0
Apool	103	78	25
RP23-239P22.2	1760	1760	0
H2-Bl	1	0	1
Pomp	2732	2478	254
RP23-191A19.1	2	2	0
Hecw1	497	5	492
Hecw2	40	3	37
RP23-428P5.6	1	1	0
RP23-67I3.2	2	0	2
RP23-147P2.4	16	16	0
Frs2	132	28	104
RP23-306B14.2	47	47	0
Accs	49	3	46
Frs3	2	1	1
Lcat	6	1	5
Ace2	1	0	1
RP23-128L22.2	22	0	22
Sgip1	899	146	753
RP23-310B17.2	36	36	0
RP23-469D21.5	2	2	0
Trappc2l	1048	923	125
Tulp3	121	51	70
Tulp4	841	234	607
Tulp1	1	0	1
Tulp2	1	0	1
Mir3971	5	5	0
H2-D1	106	74	32
RP24-252G18.1	1	0	1
RP23-372H6.7	44	44	0
RP23-128L22.4	2	0	2
Rdh11	126	76	50
Nipal2	10	1	9
Nipal3	12	2	10
Rdh12	5	3	2
RP23-128C4.4	7	7	0
Rdh10	16	8	8
Nipal1	3	1	2
RP23-127M7.1	128	62	66
Rdh13	16	1	15
RP23-370B22.8	1	1	0
Rdh14	256	156	100
RP24-531D1.4	1	1	0
RP23-370B22.3	2	2	0
RP23-370B22.4	6	0	6
Trappc10	104	0	104
Rab33b	119	68	51
Rab33a	564	447	117
RP23-105P9.4	1	1	0
RP23-105P9.3	5	0	5
Alcam	192	32	160
RP24-562D16.4	1	1	0
RP23-180A14.6	3	3	0
RP24-374G16.3	9	3	6
RP23-180A14.5	10	0	10
RP23-1E3.1	2	2	0
RP24-388A6.2	6	6	0
Trappc12	165	46	119
Trappc11	65	4	61
Oscp1	156	95	61
Trappc13	259	120	139
RP23-180A14.2	1	1	0
RP23-180A14.1	1	0	1
RP23-284E19.10	2	2	0
RP23-238C13.2	14	14	0
RP23-238C13.3	30	30	0
RP23-183L1.12	1	0	1
Als2cl	1	0	1
Unc119b	84	25	59
